STATION,STATION_NAME,DATE,HPCP
COOP:221852,COLLINS MS US,20120108 20:00,1.10
COOP:221852,COLLINS MS US,20120108 21:00,0.10
COOP:221852,COLLINS MS US,20120108 22:00,0.10
COOP:221852,COLLINS MS US,20120109 00:00,0.10
COOP:221852,COLLINS MS US,20120110 03:00,0.10
COOP:221852,COLLINS MS US,20120110 05:00,0.10
COOP:221852,COLLINS MS US,20120110 06:00,0.10
COOP:221852,COLLINS MS US,20120110 07:00,0.20
COOP:221852,COLLINS MS US,20120110 08:00,0.50
COOP:221852,COLLINS MS US,20120110 09:00,0.40
COOP:221852,COLLINS MS US,20120110 10:00,0.10
COOP:221852,COLLINS MS US,20120110 11:00,0.10
COOP:221852,COLLINS MS US,20120110 12:00,0.10
COOP:221852,COLLINS MS US,20120117 16:00,0.20
COOP:221852,COLLINS MS US,20120117 17:00,0.10
COOP:221852,COLLINS MS US,20120117 18:00,0.20
COOP:221852,COLLINS MS US,20120120 05:00,0.10
COOP:221852,COLLINS MS US,20120123 05:00,0.10
COOP:221852,COLLINS MS US,20120126 02:00,0.20
COOP:221852,COLLINS MS US,20120126 03:00,1.00
COOP:221852,COLLINS MS US,20120126 05:00,0.30
COOP:221852,COLLINS MS US,20120126 06:00,0.20
COOP:221852,COLLINS MS US,20120126 07:00,0.30
COOP:221852,COLLINS MS US,20120126 08:00,0.30
COOP:221852,COLLINS MS US,20120126 09:00,0.20
COOP:221852,COLLINS MS US,20120126 10:00,0.10
COOP:221852,COLLINS MS US,20120131 11:00,999.99
COOP:221852,COLLINS MS US,20120201 00:00,999.99
COOP:221852,COLLINS MS US,20120201 01:00,0.00
COOP:221852,COLLINS MS US,20120201 07:00,0.10
COOP:221852,COLLINS MS US,20120201 08:00,0.20
COOP:221852,COLLINS MS US,20120203 08:00,0.10
COOP:221852,COLLINS MS US,20120203 11:00,0.10
COOP:221852,COLLINS MS US,20120204 18:00,0.10
COOP:221852,COLLINS MS US,20120213 17:00,0.10
COOP:221852,COLLINS MS US,20120213 18:00,0.20
COOP:221852,COLLINS MS US,20120213 19:00,0.10
COOP:221852,COLLINS MS US,20120213 20:00,0.10
COOP:221852,COLLINS MS US,20120213 21:00,0.10
COOP:221852,COLLINS MS US,20120214 00:00,0.10
COOP:221852,COLLINS MS US,20120214 01:00,0.10
COOP:221852,COLLINS MS US,20120214 02:00,0.20
COOP:221852,COLLINS MS US,20120215 23:00,0.40
COOP:221852,COLLINS MS US,20120216 00:00,0.50
COOP:221852,COLLINS MS US,20120216 01:00,0.10
COOP:221852,COLLINS MS US,20120218 10:00,0.10
COOP:221852,COLLINS MS US,20120218 11:00,0.30
COOP:221852,COLLINS MS US,20120218 12:00,0.30
COOP:221852,COLLINS MS US,20120218 13:00,0.30
COOP:221852,COLLINS MS US,20120218 14:00,0.30
COOP:221852,COLLINS MS US,20120218 15:00,0.50
COOP:221852,COLLINS MS US,20120218 18:00,0.10
COOP:221852,COLLINS MS US,20120219 05:00,0.10
COOP:221852,COLLINS MS US,20120228 09:00,0.10
COOP:221852,COLLINS MS US,20120228 10:00,0.40
COOP:221852,COLLINS MS US,20120228 12:00,0.10
COOP:221852,COLLINS MS US,20120301 01:00,0.00
COOP:221852,COLLINS MS US,20120301 14:00,0.10
COOP:221852,COLLINS MS US,20120302 19:00,0.10
COOP:221852,COLLINS MS US,20120303 01:00,0.40
COOP:221852,COLLINS MS US,20120303 02:00,0.10
COOP:221852,COLLINS MS US,20120303 03:00,0.20
COOP:221852,COLLINS MS US,20120303 04:00,0.30
COOP:221852,COLLINS MS US,20120309 02:00,0.80
COOP:221852,COLLINS MS US,20120309 03:00,0.10
COOP:221852,COLLINS MS US,20120309 04:00,0.20
COOP:221852,COLLINS MS US,20120309 05:00,0.10
COOP:221852,COLLINS MS US,20120309 06:00,0.10
COOP:221852,COLLINS MS US,20120309 08:00,0.20
COOP:221852,COLLINS MS US,20120312 05:00,0.20
COOP:221852,COLLINS MS US,20120312 06:00,0.10
COOP:221852,COLLINS MS US,20120312 07:00,0.10
COOP:221852,COLLINS MS US,20120321 14:00,0.50
COOP:221852,COLLINS MS US,20120321 15:00,0.10
COOP:221852,COLLINS MS US,20120321 16:00,0.50
COOP:221852,COLLINS MS US,20120321 17:00,0.60
COOP:221852,COLLINS MS US,20120321 18:00,0.70
COOP:221852,COLLINS MS US,20120321 19:00,0.50
COOP:221852,COLLINS MS US,20120321 20:00,0.30
COOP:221852,COLLINS MS US,20120321 21:00,0.10
COOP:221852,COLLINS MS US,20120321 22:00,0.10
COOP:221852,COLLINS MS US,20120322 00:00,0.10
COOP:221852,COLLINS MS US,20120322 01:00,0.10
COOP:221852,COLLINS MS US,20120322 02:00,0.10
COOP:221852,COLLINS MS US,20120322 03:00,0.10
COOP:221852,COLLINS MS US,20120322 04:00,0.10
COOP:221852,COLLINS MS US,20120322 05:00,0.10
COOP:221852,COLLINS MS US,20120322 06:00,0.10
COOP:221852,COLLINS MS US,20120322 07:00,0.50
COOP:221852,COLLINS MS US,20120322 08:00,0.10
COOP:221852,COLLINS MS US,20120322 09:00,0.20
COOP:221852,COLLINS MS US,20120322 11:00,0.10
COOP:221852,COLLINS MS US,20120401 01:00,0.00
COOP:221852,COLLINS MS US,20120401 02:00,999.99
COOP:221852,COLLINS MS US,20120501 00:00,999.99
COOP:221852,COLLINS MS US,20120501 01:00,0.00
COOP:221852,COLLINS MS US,20120502 12:00,0.10
COOP:221852,COLLINS MS US,20120502 13:00,0.10
COOP:221852,COLLINS MS US,20120516 02:00,0.10
COOP:221852,COLLINS MS US,20120516 03:00,0.10
COOP:221852,COLLINS MS US,20120530 21:00,0.10
COOP:221852,COLLINS MS US,20120530 22:00,0.30
COOP:221852,COLLINS MS US,20120531 00:00,0.10
COOP:221852,COLLINS MS US,20120531 18:00,0.20
COOP:221852,COLLINS MS US,20120601 01:00,0.00
COOP:221852,COLLINS MS US,20120601 02:00,999.99
COOP:221852,COLLINS MS US,20120701 00:00,999.99
COOP:221852,COLLINS MS US,20120701 01:00,999.99
COOP:221852,COLLINS MS US,20120801 00:00,999.99
COOP:221852,COLLINS MS US,20120801 01:00,999.99
COOP:221852,COLLINS MS US,20120901 00:00,999.99
COOP:221852,COLLINS MS US,20120901 01:00,999.99
COOP:221852,COLLINS MS US,20121001 00:00,999.99
COOP:221852,COLLINS MS US,20121001 01:00,999.99
COOP:221852,COLLINS MS US,20121101 00:00,999.99
COOP:221852,COLLINS MS US,20121101 01:00,999.99
COOP:221852,COLLINS MS US,20121201 00:00,999.99
COOP:221852,COLLINS MS US,20121201 01:00,999.99
COOP:221852,COLLINS MS US,20130101 00:00,999.99
COOP:221852,COLLINS MS US,20130101 01:00,999.99
COOP:221852,COLLINS MS US,20130201 00:00,999.99
COOP:221852,COLLINS MS US,20130201 01:00,999.99
COOP:221852,COLLINS MS US,20130301 00:00,999.99
COOP:221852,COLLINS MS US,20130301 01:00,999.99
COOP:221852,COLLINS MS US,20130401 00:00,999.99
COOP:221852,COLLINS MS US,20130401 01:00,0.00
COOP:221852,COLLINS MS US,20130403 04:00,0.10
COOP:221852,COLLINS MS US,20130403 08:00,0.10
COOP:221852,COLLINS MS US,20130403 09:00,0.10
COOP:221852,COLLINS MS US,20130403 10:00,0.20
COOP:221852,COLLINS MS US,20130403 11:00,0.10
COOP:221852,COLLINS MS US,20130411 10:00,0.20
COOP:221852,COLLINS MS US,20130411 13:00,0.50
COOP:221852,COLLINS MS US,20130411 14:00,0.50
COOP:221852,COLLINS MS US,20130411 15:00,0.10
COOP:221852,COLLINS MS US,20130414 03:00,0.10
COOP:221852,COLLINS MS US,20130414 04:00,0.20
COOP:221852,COLLINS MS US,20130414 05:00,0.40
COOP:221852,COLLINS MS US,20130414 06:00,0.20
COOP:221852,COLLINS MS US,20130414 07:00,0.30
COOP:221852,COLLINS MS US,20130414 08:00,0.30
COOP:221852,COLLINS MS US,20130414 09:00,0.30
COOP:221852,COLLINS MS US,20130414 10:00,0.10
COOP:221852,COLLINS MS US,20130414 11:00,0.10
COOP:221852,COLLINS MS US,20130419 01:00,0.40
COOP:221852,COLLINS MS US,20130419 02:00,0.10
COOP:221852,COLLINS MS US,20130419 04:00,0.10
COOP:221852,COLLINS MS US,20130419 05:00,0.10
COOP:221852,COLLINS MS US,20130424 10:00,0.10
COOP:221852,COLLINS MS US,20130424 11:00,0.20
COOP:221852,COLLINS MS US,20130424 13:00,0.20
COOP:221852,COLLINS MS US,20130424 14:00,0.10
COOP:221852,COLLINS MS US,20130428 10:00,0.10
COOP:221852,COLLINS MS US,20130430 16:00,0.10
COOP:221852,COLLINS MS US,20130430 20:00,0.10
COOP:221852,COLLINS MS US,20130501 00:00,0.10
COOP:221852,COLLINS MS US,20130501 01:00,0.00
COOP:221852,COLLINS MS US,20130501 03:00,0.10
COOP:221852,COLLINS MS US,20130501 15:00,1.00
COOP:221852,COLLINS MS US,20130501 16:00,0.30
COOP:221852,COLLINS MS US,20130501 17:00,0.20
COOP:221852,COLLINS MS US,20130501 19:00,0.10
COOP:221852,COLLINS MS US,20130501 21:00,0.10
COOP:221852,COLLINS MS US,20130502 00:00,0.10
COOP:221852,COLLINS MS US,20130502 06:00,0.10
COOP:221852,COLLINS MS US,20130502 21:00,0.10
COOP:221852,COLLINS MS US,20130504 10:00,0.10
COOP:221852,COLLINS MS US,20130509 02:00,0.10
COOP:221852,COLLINS MS US,20130510 07:00,0.80
COOP:221852,COLLINS MS US,20130510 08:00,0.30
COOP:221852,COLLINS MS US,20130510 09:00,0.40
COOP:221852,COLLINS MS US,20130510 10:00,0.20
COOP:221852,COLLINS MS US,20130510 18:00,0.90
COOP:221852,COLLINS MS US,20130516 10:00,0.10
COOP:221852,COLLINS MS US,20130522 04:00,0.10
COOP:221852,COLLINS MS US,20130522 05:00,0.40
COOP:221852,COLLINS MS US,20130522 06:00,0.30
COOP:221852,COLLINS MS US,20130522 07:00,0.10
COOP:221852,COLLINS MS US,20130522 08:00,0.20
COOP:221852,COLLINS MS US,20130522 09:00,0.20
COOP:221852,COLLINS MS US,20130529 16:00,0.10
COOP:221852,COLLINS MS US,20130530 12:00,0.20
COOP:221852,COLLINS MS US,20130530 14:00,0.70
COOP:221852,COLLINS MS US,20130601 01:00,0.00
COOP:221852,COLLINS MS US,20130601 09:00,999.99
COOP:221852,COLLINS MS US,20130701 00:00,999.99
COOP:221852,COLLINS MS US,20130701 01:00,999.99
COOP:221852,COLLINS MS US,20130715 14:00,999.99
COOP:221852,COLLINS MS US,20130716 21:00,0.10
COOP:221852,COLLINS MS US,20130718 09:00,0.20
COOP:221852,COLLINS MS US,20130721 14:00,0.20
COOP:221852,COLLINS MS US,20130721 15:00,0.10
COOP:221852,COLLINS MS US,20130722 18:00,0.10
COOP:221852,COLLINS MS US,20130723 08:00,0.10
COOP:221852,COLLINS MS US,20130724 01:00,999.99
COOP:221852,COLLINS MS US,20130726 00:00,999.99
COOP:221852,COLLINS MS US,20130727 05:00,0.10
COOP:221852,COLLINS MS US,20130727 06:00,0.90
COOP:221852,COLLINS MS US,20130727 07:00,0.10
COOP:221852,COLLINS MS US,20130727 15:00,0.20
COOP:221852,COLLINS MS US,20130727 16:00,0.70
COOP:221852,COLLINS MS US,20130727 17:00,0.20
COOP:221852,COLLINS MS US,20130727 19:00,0.10
COOP:221852,COLLINS MS US,20130801 01:00,0.00
COOP:221852,COLLINS MS US,20130801 19:00,0.20
COOP:221852,COLLINS MS US,20130805 12:00,999.99
COOP:221852,COLLINS MS US,20130805 14:00,999.99
COOP:221852,COLLINS MS US,20130805 15:00,0.20
COOP:221852,COLLINS MS US,20130809 15:00,0.10
COOP:221852,COLLINS MS US,20130809 16:00,0.50
COOP:221852,COLLINS MS US,20130811 15:00,0.30
COOP:221852,COLLINS MS US,20130811 16:00,0.20
COOP:221852,COLLINS MS US,20130812 10:00,0.10
COOP:221852,COLLINS MS US,20130812 19:00,0.50
COOP:221852,COLLINS MS US,20130812 20:00,0.10
COOP:221852,COLLINS MS US,20130813 10:00,0.30
COOP:221852,COLLINS MS US,20130813 15:00,0.40
COOP:221852,COLLINS MS US,20130813 16:00,0.10
COOP:221852,COLLINS MS US,20130813 17:00,0.20
COOP:221852,COLLINS MS US,20130813 18:00,0.10
COOP:221852,COLLINS MS US,20130814 01:00,0.10
COOP:221852,COLLINS MS US,20130814 14:00,0.10
COOP:221852,COLLINS MS US,20130818 17:00,0.10
COOP:221852,COLLINS MS US,20130819 00:00,0.10
COOP:221852,COLLINS MS US,20130820 20:00,0.10
COOP:221852,COLLINS MS US,20130821 18:00,0.20
COOP:221852,COLLINS MS US,20130821 19:00,0.10
COOP:221852,COLLINS MS US,20130901 01:00,0.00
COOP:221852,COLLINS MS US,20130902 17:00,0.30
COOP:221852,COLLINS MS US,20130903 20:00,0.10
COOP:221852,COLLINS MS US,20130906 02:00,0.30
COOP:221852,COLLINS MS US,20130913 15:00,0.30
COOP:221852,COLLINS MS US,20130921 04:00,0.20
COOP:221852,COLLINS MS US,20130921 05:00,0.50
COOP:221852,COLLINS MS US,20130921 06:00,0.40
COOP:221852,COLLINS MS US,20130921 07:00,0.20
COOP:221852,COLLINS MS US,20130921 09:00,0.10
COOP:221852,COLLINS MS US,20130921 13:00,0.50
COOP:221852,COLLINS MS US,20130921 14:00,0.50
COOP:221852,COLLINS MS US,20130921 15:00,0.30
COOP:221852,COLLINS MS US,20130924 14:00,1.10
COOP:221852,COLLINS MS US,20130924 15:00,0.60
COOP:221852,COLLINS MS US,20130924 16:00,0.10
COOP:221852,COLLINS MS US,20130924 17:00,0.10
COOP:221852,COLLINS MS US,20131001 01:00,999.99
COOP:221852,COLLINS MS US,20131101 00:00,999.99
COOP:221852,COLLINS MS US,20131101 01:00,0.00
COOP:221852,COLLINS MS US,20131101 16:00,999.99
COOP:221852,COLLINS MS US,20131106 19:00,999.99
COOP:221852,COLLINS MS US,20131106 21:00,0.30
COOP:221852,COLLINS MS US,20131106 22:00,0.30
COOP:221852,COLLINS MS US,20131107 01:00,0.10
COOP:221852,COLLINS MS US,20131115 09:00,0.10
COOP:221852,COLLINS MS US,20131115 13:00,0.10
COOP:221852,COLLINS MS US,20131122 12:00,0.20
COOP:221852,COLLINS MS US,20131123 18:00,0.10
COOP:221852,COLLINS MS US,20131125 19:00,0.10
COOP:221852,COLLINS MS US,20131125 20:00,0.10
COOP:221852,COLLINS MS US,20131125 21:00,0.10
COOP:221852,COLLINS MS US,20131125 22:00,0.10
COOP:221852,COLLINS MS US,20131126 00:00,0.20
COOP:221852,COLLINS MS US,20131126 02:00,0.10
COOP:221852,COLLINS MS US,20131126 03:00,0.30
COOP:221852,COLLINS MS US,20131126 04:00,0.30
COOP:221852,COLLINS MS US,20131126 05:00,0.40
COOP:221852,COLLINS MS US,20131126 06:00,0.10
COOP:221852,COLLINS MS US,20131126 21:00,0.10
COOP:221852,COLLINS MS US,20131126 23:00,0.10
COOP:221852,COLLINS MS US,20131201 01:00,0.00
COOP:221852,COLLINS MS US,20131206 19:00,0.10
COOP:221852,COLLINS MS US,20131206 21:00,0.10
COOP:221852,COLLINS MS US,20131208 09:00,0.10
COOP:221852,COLLINS MS US,20131208 11:00,0.20
COOP:221852,COLLINS MS US,20131208 12:00,0.30
COOP:221852,COLLINS MS US,20131208 13:00,0.40
COOP:221852,COLLINS MS US,20131208 14:00,0.60
COOP:221852,COLLINS MS US,20131208 15:00,0.40
COOP:221852,COLLINS MS US,20131208 16:00,0.70
COOP:221852,COLLINS MS US,20131208 17:00,0.20
COOP:221852,COLLINS MS US,20131208 19:00,0.10
COOP:221852,COLLINS MS US,20131208 20:00,0.30
COOP:221852,COLLINS MS US,20131208 21:00,0.50
COOP:221852,COLLINS MS US,20131208 22:00,0.20
COOP:221852,COLLINS MS US,20131208 23:00,0.10
COOP:221852,COLLINS MS US,20131209 00:00,0.20
COOP:221852,COLLINS MS US,20131209 19:00,0.10
COOP:221852,COLLINS MS US,20131210 03:00,0.10
COOP:221852,COLLINS MS US,20131214 07:00,0.20
COOP:221852,COLLINS MS US,20131214 08:00,0.10
COOP:221852,COLLINS MS US,20131222 02:00,0.20
COOP:221852,COLLINS MS US,20131222 04:00,0.10
COOP:221852,COLLINS MS US,20131228 09:00,0.10
COOP:221852,COLLINS MS US,20131228 10:00,0.10
COOP:221852,COLLINS MS US,20131228 11:00,0.10
COOP:221852,COLLINS MS US,20131228 12:00,0.20
COOP:221852,COLLINS MS US,20131228 14:00,0.10
COOP:221852,COLLINS MS US,20131228 15:00,0.10
COOP:221852,COLLINS MS US,20131228 19:00,0.10
